x-axis,1,2
second,Volt,Volt
-279.0000E-03,-96.4824E-03,-12.3903395E+00
-278.5000E-03,-96.4824E-03,-12.3380782E+00
-278.0000E-03,-96.4824E-03,-12.3903395E+00
-277.5000E-03,-98.4925E-03,-12.2858168E+00
-277.0000E-03,-96.4824E-03,-12.1812942E+00
-276.5000E-03,-100.5025E-03,-12.1290329E+00
-276.0000E-03,-100.5025E-03,-12.0767716E+00
-275.5000E-03,-100.5025E-03,-12.1225003E+00
-275.0000E-03,-104.5226E-03,-11.9722490E+00
-274.5000E-03,-102.5126E-03,-11.9722490E+00
-274.0000E-03,-104.5226E-03,-11.8677264E+00
-273.5000E-03,-102.5126E-03,-11.8089324E+00
-273.0000E-03,-100.5025E-03,-11.7632038E+00
-272.5000E-03,-100.5025E-03,-11.7109425E+00
-272.0000E-03,-96.4824E-03,-11.7566711E+00
-271.5000E-03,-96.4824E-03,-11.6586812E+00
-271.0000E-03,-100.2513E-03,-11.5541585E+00
-270.5000E-03,-96.4824E-03,-11.5541585E+00
-270.0000E-03,-92.4623E-03,-11.5541585E+00
-269.5000E-03,-94.2211E-03,-11.5018972E+00
-269.0000E-03,-92.4623E-03,-11.5476259E+00
-268.5000E-03,-88.4422E-03,-11.3451133E+00
-268.0000E-03,-92.4623E-03,-11.2405907E+00
-267.5000E-03,-90.2010E-03,-11.1883294E+00
-267.0000E-03,-88.4422E-03,-11.2340580E+00
-266.5000E-03,-88.4422E-03,-11.1883294E+00
-266.0000E-03,-88.1910E-03,-11.1295354E+00
-265.5000E-03,-84.4221E-03,-11.0838068E+00
-265.0000E-03,-84.4221E-03,-10.9270228E+00
-264.5000E-03,-84.4221E-03,-11.0315455E+00
-264.0000E-03,-80.4020E-03,-10.9204902E+00
-263.5000E-03,-80.4020E-03,-10.8682289E+00
-263.0000E-03,-80.4020E-03,-10.9204902E+00
-262.5000E-03,-80.4020E-03,-10.8225002E+00
-262.0000E-03,-80.1508E-03,-10.7245103E+00
-261.5000E-03,-76.3819E-03,-10.7179776E+00
-261.0000E-03,-76.3819E-03,-10.7179776E+00
-260.5000E-03,-76.3819E-03,-10.6199877E+00
-260.0000E-03,-76.3819E-03,-10.6199877E+00
-259.5000E-03,-76.3819E-03,-10.6134550E+00
-259.0000E-03,-68.3417E-03,-10.6134550E+00
-258.5000E-03,-72.3618E-03,-10.5089324E+00
-258.0000E-03,-68.3417E-03,-10.5089324E+00
-257.5000E-03,-70.3518E-03,-10.4632037E+00
-257.0000E-03,-68.3417E-03,-10.5089324E+00
