x-axis,1,2
second,Volt,Volt
+171.00000E-03,-184.17085E-03,-22.11055E-03
+171.05000E-03,-102.51256E-03,-33.56784E-03
+171.10000E-03,-172.11055E-03,-37.68844E-03
+171.15000E-03,-164.07035E-03,-19.34673E-03
+171.20000E-03,-176.88442E-03,-2.71357E-03
+171.25000E-03,-136.43216E-03,-24.62312E-03
+171.30000E-03,-47.98995E-03,-36.83417E-03
+171.35000E-03,-61.30653E-03,-45.97990E-03
+171.40000E-03,-152.51256E-03,-58.59296E-03
+171.45000E-03,-98.49246E-03,-17.68844E-03
+171.50000E-03,-138.94472E-03,-42.51256E-03
+171.55000E-03,-138.19095E-03,-30.50251E-03
+171.60000E-03,-186.93467E-03,-19.54774E-03
+171.65000E-03,-100.00000E-03,-17.28643E-03
+171.70000E-03,-141.20603E-03,-35.62814E-03
+171.75000E-03,-73.36683E-03,-50.75377E-03
+171.80000E-03,-33.66834E-03,-31.65829E-03
+171.85000E-03,-178.39196E-03,-16.83417E-03
+171.90000E-03,-188.94472E-03,-23.96985E-03
+171.95000E-03,-190.70352E-03,-14.47236E-03
+172.00000E-03,-168.59296E-03,-7.88945E-03
+172.05000E-03,-88.69347E-03,-35.27638E-03
+172.10000E-03,-192.21105E-03,-34.02010E-03
+172.15000E-03,-150.25125E-03,-34.07035E-03
+172.20000E-03,-152.51256E-03,-68.09045E-03
+172.25000E-03,-142.21105E-03,-80.25126E-03
+172.30000E-03,-93.21608E-03,-49.64824E-03
+172.35000E-03,-90.70352E-03,-43.01507E-03
+172.40000E-03,-148.24120E-03,-23.86935E-03
+172.45000E-03,-60.30151E-03,-50.25126E-03
+172.50000E-03,-157.28643E-03,-101.10553E-03
+172.55000E-03,-150.25125E-03,-26.03015E-03
+172.60000E-03,-147.98995E-03,-16.38191E-03
+172.65000E-03,-29.89950E-03,-42.16080E-03
+172.70000E-03,-179.64824E-03,-15.47739E-03
+172.75000E-03,-118.34171E-03,-44.27136E-03
+172.80000E-03,-82.16080E-03,-52.01005E-03
+172.85000E-03,-159.29648E-03,-33.51759E-03
+172.90000E-03,-159.79899E-03,-15.67839E-03
+172.95000E-03,-190.95477E-03,-34.72362E-03
+173.00000E-03,-191.95980E-03,-31.60804E-03
+173.05000E-03,-145.97990E-03,-43.26633E-03
+173.10000E-03,-34.17085E-03,-49.29648E-03
+173.15000E-03,-179.14573E-03,-24.72362E-03
+173.20000E-03,-133.41708E-03,-65.47739E-03
+173.25000E-03,-155.27638E-03,-31.70854E-03
+173.30000E-03,-184.17085E-03,-50.15075E-03
