x-axis,1,2
second,Volt,Volt
+220.95000000E-03,+1.10251259E-03,+1.23103013821E+00
+220.95005000E-03,+1.10251259E-03,+1.21218591731E+00
+220.95010000E-03,+4.62010049E-03,+1.23103013821E+00
+220.95015000E-03,+6.25326630E-03,+1.21092963591E+00
+220.95020000E-03,+5.24824118E-03,+1.22223616845E+00
+220.95025000E-03,+6.63015072E-03,+1.19208541501E+00
+220.95030000E-03,+7.25829141E-03,+1.21846732427E+00
+220.95035000E-03,+8.89145723E-03,+1.20841707313E+00
+220.95040000E-03,+10.65025118E-03,+1.22223616845E+00
+220.95045000E-03,+10.90150746E-03,+1.20841707313E+00
+220.95050000E-03,+11.90653257E-03,+1.19836682198E+00
+220.95055000E-03,+12.91155769E-03,+1.20841707313E+00
+220.95060000E-03,+13.28844210E-03,+1.19082913361E+00
+220.95065000E-03,+14.67035164E-03,+1.19208541501E+00
+220.95070000E-03,+17.30854256E-03,+1.17072863132E+00
+220.95075000E-03,+14.67035164E-03,+1.19082913361E+00
+220.95080000E-03,+16.68040187E-03,+1.16193466156E+00
+220.95085000E-03,+18.31356768E-03,+1.17072863132E+00
+220.95090000E-03,+19.31859279E-03,+1.15816581738E+00
+220.95095000E-03,+20.70050233E-03,+1.13178390812E+00
+220.95100000E-03,+20.70050233E-03,+1.15062812902E+00
+220.95105000E-03,+22.33366814E-03,+1.13052762672E+00
+220.95110000E-03,+23.33869325E-03,+1.11796481279E+00
+220.95115000E-03,+24.72060279E-03,+1.12801506394E+00
+220.95120000E-03,+25.97688418E-03,+1.11042712443E+00
+220.95125000E-03,+24.97185906E-03,+1.11042712443E+00
+220.95130000E-03,+28.74070324E-03,+1.09032662213E+00
+220.95135000E-03,+28.74070324E-03,+1.07022611983E+00
+220.95140000E-03,+28.74070324E-03,+1.07022611983E+00
+220.95145000E-03,+30.75075347E-03,+1.07022611983E+00
+220.95150000E-03,+31.37889417E-03,+1.05012561753E+00
+220.95155000E-03,+32.38391929E-03,+1.04761305475E+00
+220.95160000E-03,+33.38894440E-03,+1.02123114548E+00
+220.95165000E-03,+34.77085393E-03,+1.01118089433E+00
+220.95170000E-03,+36.78090416E-03,+1.00992461294E+00
+220.95175000E-03,+36.78090416E-03,+1.00741205015E+00
+220.95180000E-03,+36.78090416E-03,+1.00113064318E+00
+220.95185000E-03,+38.41406998E-03,+970.97988974E-03
+220.95190000E-03,+40.80100462E-03,+960.92963859E-03
+220.95195000E-03,+42.43417043E-03,+949.62310605E-03
+220.95200000E-03,+42.05728602E-03,+916.95978981E-03
