x-axis,1,2
second,Volt,Volt
-279.0000E-03,-104.5226E-03,-12.5928520E+00
-278.5000E-03,-102.2613E-03,-12.4426008E+00
-278.0000E-03,-104.5226E-03,-12.2858168E+00
-277.5000E-03,-104.5226E-03,-12.3315455E+00
-277.0000E-03,-100.5025E-03,-12.1812942E+00
-276.5000E-03,-104.5226E-03,-12.1812942E+00
-276.0000E-03,-100.5025E-03,-12.2792842E+00
-275.5000E-03,-104.5226E-03,-12.1812942E+00
-275.0000E-03,-104.2714E-03,-12.0767716E+00
-274.5000E-03,-104.5226E-03,-11.9722490E+00
-274.0000E-03,-104.5226E-03,-11.8677264E+00
-273.5000E-03,-102.5126E-03,-11.8677264E+00
-273.0000E-03,-104.5226E-03,-11.8611937E+00
-272.5000E-03,-102.5126E-03,-11.7632038E+00
-272.0000E-03,-104.2714E-03,-11.8611937E+00
-271.5000E-03,-104.5226E-03,-11.6064198E+00
-271.0000E-03,-104.5226E-03,-11.6586812E+00
-270.5000E-03,-102.2613E-03,-11.4953646E+00
-270.0000E-03,-100.5025E-03,-11.5476259E+00
-269.5000E-03,-102.2613E-03,-11.4496359E+00
-269.0000E-03,-104.5226E-03,-11.4431033E+00
-268.5000E-03,-102.2613E-03,-11.2863193E+00
-268.0000E-03,-100.5025E-03,-11.3385806E+00
-267.5000E-03,-104.5226E-03,-11.2405907E+00
-267.0000E-03,-100.5025E-03,-11.1360681E+00
-266.5000E-03,-104.5226E-03,-11.1360681E+00
-266.0000E-03,-104.5226E-03,-11.0315455E+00
-265.5000E-03,-104.5226E-03,-11.0838068E+00
-265.0000E-03,-100.5025E-03,-10.9270228E+00
-264.5000E-03,-104.5226E-03,-10.9270228E+00
-264.0000E-03,-104.5226E-03,-10.8225002E+00
-263.5000E-03,-104.5226E-03,-10.7767716E+00
-263.0000E-03,-104.5226E-03,-10.8225002E+00
-262.5000E-03,-100.5025E-03,-10.7179776E+00
-262.0000E-03,-104.5226E-03,-10.6199877E+00
-261.5000E-03,-104.5226E-03,-10.6134550E+00
-261.0000E-03,-100.5025E-03,-10.4109424E+00
-260.5000E-03,-102.2613E-03,-10.5611937E+00
-260.0000E-03,-100.5025E-03,-10.4044098E+00
-259.5000E-03,-102.2613E-03,-10.4044098E+00
-259.0000E-03,-104.5226E-03,-10.2998872E+00
-258.5000E-03,-102.2613E-03,-10.2998872E+00
-258.0000E-03,-104.5226E-03,-10.2018972E+00
-257.5000E-03,-102.2613E-03,-10.1953645E+00
-257.0000E-03,-100.5025E-03,-10.0973746E+00
