x-axis,1,2
second,Volt,Volt
+220.95000000E-03,-99.30251143E-03,+894.22109723E-03
+220.95005000E-03,-103.32261189E-03,+934.42210183E-03
+220.95010000E-03,-104.57889328E-03,+949.49747855E-03
+220.95015000E-03,-103.32261189E-03,+934.42210183E-03
+220.95020000E-03,-103.32261189E-03,+997.23617150E-03
+220.95025000E-03,-103.32261189E-03,+1.01482411101E+00
+220.95030000E-03,-103.32261189E-03,+1.01482411101E+00
+220.95035000E-03,-106.58894351E-03,+1.08768843184E+00
+220.95040000E-03,-103.32261189E-03,+1.07010049233E+00
+220.95045000E-03,-103.32261189E-03,+1.05753767840E+00
+220.95050000E-03,-103.32261189E-03,+1.11783918529E+00
+220.95055000E-03,-99.80502399E-03,+1.09773868299E+00
+220.95060000E-03,-103.32261189E-03,+1.15050250152E+00
+220.95065000E-03,-103.82512445E-03,+1.17060300382E+00
+220.95070000E-03,-103.32261189E-03,+1.17562812939E+00
+220.95075000E-03,-106.58894351E-03,+1.21582913399E+00
+220.95080000E-03,-103.32261189E-03,+1.23844219907E+00
+220.95085000E-03,-103.32261189E-03,+1.25603013858E+00
+220.95090000E-03,-100.55879282E-03,+1.24849245022E+00
+220.95095000E-03,-103.32261189E-03,+1.32889445941E+00
+220.95100000E-03,-105.83517468E-03,+1.27864320367E+00
+220.95105000E-03,-103.32261189E-03,+1.25854270137E+00
+220.95110000E-03,-101.81507422E-03,+1.33643214777E+00
+220.95115000E-03,-103.32261189E-03,+1.33643214777E+00
+220.95120000E-03,-104.57889328E-03,+1.35904521286E+00
+220.95125000E-03,-102.56884305E-03,+1.37663315237E+00
+220.95130000E-03,-104.57889328E-03,+1.37663315237E+00
+220.95135000E-03,-103.32261189E-03,+1.41683415696E+00
+220.95140000E-03,-103.32261189E-03,+1.41683415696E+00
+220.95145000E-03,-103.32261189E-03,+1.46206028713E+00
+220.95150000E-03,-103.32261189E-03,+1.47211053828E+00
+220.95155000E-03,-103.82512445E-03,+1.53241204517E+00
+220.95160000E-03,-103.32261189E-03,+1.51984923123E+00
+220.95165000E-03,-103.82512445E-03,+1.49974872894E+00
+220.95170000E-03,-103.32261189E-03,+1.57763817534E+00
+220.95175000E-03,-99.80502399E-03,+1.61281405436E+00
+220.95180000E-03,-103.32261189E-03,+1.61783917993E+00
+220.95185000E-03,-99.30251143E-03,+1.61783917993E+00
+220.95190000E-03,-103.32261189E-03,+1.61783917993E+00
+220.95195000E-03,-99.30251143E-03,+1.65804018453E+00
+220.95200000E-03,-103.32261189E-03,+1.68065324961E+00
